pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse,pl_rade,pl_dens,pl_eqt,st_teff,st_rad,st_mass,st_lum,st_age,st_met,st_spectype,escape_velocity,stellar_flux,hz_inner,hz_outer,in_hz,orbit_stability,is_rocky,esi,spectral_suitability,stellar_suitability,habitability_score
EPIC 229004835 b,EPIC 229004835,1,1,Transit,2023.0,16.141132,0.1237,0.23,10.4,2.332,4.49,804.0,5868.0,0.999,0.97,-0.04629893006814309,4.9,-0.12,,23.65213881806366,58.743750504281905,0.9379143126093888,1.5891046442566215,0.0,0.0,1.0,0.30174947025626814,0.8458378913254627,0.9979746796109501,0.39787515293005715
K2-259 b,K2-259,1,1,Transit,2018.0,15.48043,0.1271,,,2.32,,795.0,6059.0,1.13,1.14,0.19916697967765393,,0.16,,,97.92100870181872,1.2347220946677353,2.074832290654732,0.0,0.0,0.0,,0.7794100434735358,0.9996293938593735,0.132326861048039
K2-80 d,K2-80,1,3,Transit,2018.0,28.867253,,,,2.55211506,,,5377.0,0.841458,0.913111,-0.13816748876074286,,0.07,,,,0.8607541955810127,1.4916537067380458,,,0.0,,0.9689093493186893,0.9964282092020019,0.1472627225896353
EPIC 228836835 b,EPIC 228836835,1,1,Transit,2021.0,0.728113,,,,1.1,,,3782.0,0.32,,,,-0.18,,,,,,,,1.0,,0.7191595790930658,,0.13753276632744527
K2-331 c,K2-331,1,2,Transit,2021.0,22.996591,,,,2.72,,673.0,5994.0,1.06,1.1,0.1448743980537878,,0.08,,,,1.1629277897895267,1.9596086085785092,,,0.0,,0.8028691292779286,0.9994472213630764,0.13419083585130184
K2-333 b,K2-333,1,1,Transit,2021.0,14.759287,,,,6.18,,826.0,5880.0,1.22,1.06,0.08857052842669588,,0.07,,,,1.0949347767526496,1.8541686311371985,,,0.0,,0.8419043339015683,0.9991755753136017,0.13729463698407757
K2-334 b,K2-334,1,1,Transit,2021.0,5.113981,,,,5.65,,1380.0,6502.0,1.49,1.36,0.46738617929576143,,0.17,,,,1.6521259621619686,2.7266043896881125,,,0.0,,0.605721952645424,0.9999589221322353,0.11845488076089039
K2-342 b,K2-342,1,1,Transit,2021.0,11.561052,,,,2.03,,861.0,5920.0,1.09,1.01,0.01512480823924899,,-0.06,,,,1.004539885667114,1.6981287954336535,,,0.0,,0.8285410558654803,0.9986414800495711,0.1361881880727084
K2-343 c,K2-343,1,2,Transit,2021.0,7.676972,,,,2.02,,465.0,3804.0,0.46,0.49,-1.0843137199002022,,-0.1,,,,0.30938594019040716,0.5863985356765512,,,0.0,,0.7276972212150877,0.8021838885585818,0.11494853791722867
K2-344 b,K2-344,1,1,Transit,2021.0,3.35585,,,,1.59,,722.0,4374.0,0.49,0.51,-1.0235043836572226,,-0.95,,,,0.32384008728977925,0.5920742596311834,,,1.0,,0.9166005053689772,0.8320183851339246,0.2115693273889308
K2-348 b,K2-348,1,2,Transit,2021.0,4.688418,,,,3.26,,908.0,5077.0,0.85,0.83,-0.28322667668374135,,0.13,,,,0.7374036166224605,1.2970493206721723,,,0.0,,0.9986833120396886,0.9918374288468401,0.1493232849824539
K2-348 c,K2-348,1,2,Transit,2021.0,12.550171,,,,2.67,,655.0,5077.0,0.85,0.83,-0.28322667668374135,,0.13,,,,0.7374036166224605,1.2970493206721723,,,0.0,,0.9986833120396886,0.9918374288468401,0.1493232850828277
K2-352 c,K2-352,1,3,Transit,2021.0,8.234885,,,,1.92,,885.0,5791.0,0.95,0.98,-0.030708735076268038,,-0.05,,,,0.9578675562381874,1.6284417082938127,,,0.0,,0.8701930266570368,0.9981670610575072,0.13948713640658844
K2-352 d,K2-352,1,3,Transit,2021.0,14.871387,,,,2.23,,727.0,5791.0,0.95,0.98,-0.030708735076268038,,-0.05,,,,0.9578675562381874,1.6284417082938127,,,0.0,,0.8701930266570368,0.9981670610575072,0.13948713640660848
G 9-40 b,G 9-40,1,1,Transit,2019.0,5.7459982,0.0418,0.0,4.0,1.9,3.2,440.6,3395.0,0.3026,0.2952,-1.96019,,-0.07,,16.25066800246426,6.272742162116727,0.1148887323649556,0.2241648026676103,0.0,0.0,0.0,0.5466618664169071,0.5641415972726801,0.3663285486362263,0.30217752305497464
HD 80653 b,HD 80653,1,2,Transit,2020.0,0.719573,0.01661,0.0,5.72,1.613,7.47,2463.0,5959.0,1.22,1.18,0.25158702557143875,2.67,0.255,,21.091081669189972,6469.158035339782,1.3167958182888335,2.222228064052019,0.0,0.0,1.0,0.0837381503576388,0.815157807577445,0.9997515449181605,0.3519428628219934
Kepler-21 b,Kepler-21,2,1,Transit,2012.0,2.7858212,0.0434,0.0,7.5,1.639,9.3,2015.0,6305.0,1.902,1.408,0.5201092918213268,2.84,-0.03,,23.958475364550573,1758.4492256510378,1.7692387217592298,2.942887056713375,0.0,0.0,1.0,0.10224550677328893,0.684922216309753,0.9999745812996106,0.34524109935041075
Kepler-8 b,Kepler-8,1,1,Transit,2010.0,3.5224991,0.0474,,187.5197,15.871944,0.27,1680.0,6213.0,1.486,1.213,0.2935128030330055,,-0.055,,38.49695781674597,874.8953729432071,1.3679651607264,2.28399367355484,0.0,0.0,0.0,0.05299092601458905,0.7211047348811173,0.9998213672701881,0.25827405970232037
KOI-984 b,KOI-984,1,2,Transit,2022.0,4.2881785,0.0504,0.12,,4.3,,1022.0,5295.0,0.818,0.928,-0.1135820832339827,,0.12,,,303.07969663546214,0.888444685697954,1.545780296202268,0.0,0.0,0.0,,0.9808469077946759,0.9969207953785226,0.14825220830007066
Kepler-505 b,Kepler-505,1,1,Transit,2016.0,27.52197994,,,,2.6,,,3931.0,0.53,0.55,-0.9087305867701464,3.16,-0.19,,,,0.3766329290584241,0.7078557475037394,,,0.0,,0.7757330009940138,0.8807970779778825,0.12371443553797289
Kepler-745 b,Kepler-745,1,1,Transit,2016.0,9.93143556,,,,2.16,,,5849.0,1.04,1.04,0.05961668754573131,4.07,0.06,,,,1.0603593681656889,1.7980634383870342,,,0.0,,0.8519921208706364,0.9989932291799144,0.13808889571224492
Kepler-262 c,Kepler-262,1,2,Transit,2014.0,21.853722,0.152,,,1.64,,620.2421868454231,5841.0,0.881,,,,,,,,,,,,0.0,,0.8545557330516741,,0.06836446230896841
Kepler-748 b,Kepler-748,1,1,Transit,2016.0,7.40742793,,,,2.52,,,5934.0,1.1,1.07,0.10284322189823383,3.72,0.08,,,,1.1106628356753112,1.876384592239756,,,0.0,,0.8237757873014169,0.9992539711661633,0.13584984096574482
Kepler-264 b,Kepler-264,1,2,Transit,2014.0,40.806231,0.249,,,3.33,,677.6630339581309,6158.0,1.55,,,,,,,,,,,,0.0,,0.7423072781822461,,0.05938458226260342
HD 73344 b,HD 73344,1,3,Transit,2024.0,15.611,0.131,0.03,10.48,2.884,2.451,911.0,6252.6,1.22,1.2,0.2771343611666868,1.15,0.143,F6 V,21.350155180082233,110.3041290564567,1.3403005316733414,2.2341688934769044,0.0,0.0,0.0,0.23615820572800947,0.7056272404965219,0.9997965730219448,0.29366758049685904
Kepler-1732 b,Kepler-1732,1,1,Transit,2021.0,32.31240082,,,,4.09903273,,,5821.0,1.494,1.043,0.06399507949285795,,0.04,,,,1.06692053896815,1.8114264190648,,,0.0,,0.8608914224047499,0.9990229546827732,0.13880292062017413
Kepler-263 b,Kepler-263,1,2,Transit,2014.0,16.568087,0.12,,,2.67,,593.9508614996461,5265.0,0.785,,,,,,,,,,,,0.0,,0.9845155801777971,,0.07876129098881562
Kepler-261 b,Kepler-261,1,2,Transit,2014.0,10.381227,0.088,,,2.18,,675.4243009870722,5098.0,0.794,,,,,,,,,,,,0.0,,0.9978680536106924,,0.07982944429921932
K2-368 d,K2-368,1,3,Transit,2022.0,20.201085,,,,1.948,,,4663.0,0.663,0.746,-0.4454141038456592,,-0.25,,,,0.6224317713781848,1.119259800669971,,,0.0,,0.9750782492578205,0.9812934900456455,0.1466968042438208
K2-368 c,K2-368,1,3,Transit,2022.0,9.660186,,,,1.361,,,4663.0,0.663,0.746,-0.4454141038456592,,-0.25,,,,0.6224317713781848,1.119259800669971,,,1.0,,0.9750782492578205,0.9812934900456455,0.22669680424382083
Kepler-1733 b,Kepler-1733,1,1,Transit,2021.0,9.229579926,,,,3.63582354,,,6320.0,1.252,1.273,0.36689941278779375,,0.24,,,,1.4822560423024593,2.464034061029764,,,0.0,,0.6789552902885679,0.9999019563772693,0.1243095601694943
Kepler-754 b,Kepler-754,1,1,Transit,2016.0,14.5596237,,,,2.01,,,5935.0,1.08,1.06,0.08857052842669588,3.8,0.05,,,,1.0925176407348067,1.8456496206369337,,,0.0,,0.823433716799316,0.9991755753136017,0.1358169876158974
K2-373 b,K2-373,1,1,Transit,2022.0,11.02066,,,,2.061,,,6138.0,1.486,1.158,0.22297995786996075,,0.049,,,,1.2650445561544994,2.118735197443749,,,0.0,,0.7499208918445293,0.9996904248310444,0.12997200108573545
Kepler-753 b,Kepler-753,1,1,Transit,2016.0,5.747725012,,,,1.91,,,4346.0,0.65,0.68,-0.5862188055281728,3.63,-0.03,,,,0.536399163684464,0.9823272614922021,,,0.0,,0.9093292856149578,0.9644288107273639,0.14025635960011212
K2-339 b,K2-339,1,1,Transit,2021.0,19.507428,,,,1.92,,508.0,4857.0,0.72,0.74,-0.45768898094158333,,-0.11,,,,0.608745972799371,1.0831290261547686,,,0.0,,0.9954660871336671,0.9801596942659225,0.14828961213943198
Kepler-752 b,Kepler-752,1,1,Transit,2016.0,18.82747265,,,,2.81,,,5373.0,0.83,0.87,-0.2116826158348352,4.07,-0.08,,,,0.7910294274560976,1.371087527278634,,,0.0,,0.9695555042459458,0.9945137011005495,0.14718039941671412
K2-343 b,K2-343,1,2,Transit,2021.0,2.787174,,,,1.65,,653.0,3804.0,0.46,0.49,-1.0843137199002022,,-0.1,,,,0.30938594019040716,0.5863985356765512,,,0.0,,0.7276972212150877,0.8021838885585818,0.11436865002089575
Kepler-766 b,Kepler-766,1,1,Transit,2016.0,6.10027804,,,,3.39,,,5992.0,1.15,1.1,0.1448743980537878,3.63,0.09,,,,1.1630209853104996,1.9599336845939939,,,0.0,,0.8035781079459262,0.9994472213630764,0.13424755413108946
Kepler-771 b,Kepler-771,1,1,Transit,2016.0,8.73485836,,,,1.82,,,5906.0,1.05,1.03,0.044930286468102744,3.72,0.01,,,,1.0401936307991722,1.7594710880361524,,,0.0,,0.8332613004417174,0.9988874639671398,0.13658302651303716
EPIC 212624936 c,EPIC 212624936,1,2,Transit,2021.0,11.811437,,,,2.3,,,5765.0,0.93,,,,-0.39,,,,,,,,0.0,,0.8780515272466163,,0.07024412217972931
Kepler-773 b,Kepler-773,1,1,Transit,2016.0,3.749100061,,,,1.43,,,5850.0,1.01,1.04,0.05961668754573131,2.82,0.05,,,,1.0603166794785632,1.79791191177978,,,1.0,,0.851670507229441,0.9989932291799144,0.21806316662094932
K2-379 b,K2-379,1,1,Transit,2022.0,8.777247,,,,2.181,,,4603.0,0.751,0.856,-0.23634182362996373,,-0.045,,,,0.793817507843137,1.4322518685343768,,,0.0,,0.9655820274318607,0.9936944527126641,0.14680517388443534
K2-380 b,K2-380,1,1,Transit,2022.0,9.401312,,,,2.729,,,5911.0,1.32,0.993,-0.010677630266165887,,-0.049,,,,0.9754903578173223,1.6496673607128256,,,0.0,,0.8315807354685099,0.9983901449775877,0.13641376898591195
Kepler-767 b,Kepler-767,1,1,Transit,2016.0,161.5280101,,,,6.64,,,5694.0,0.94,0.96,-0.06205068436151063,4.07,-0.05,,,,0.9275483214469762,1.5837802516939907,,,0.0,,0.8984985179580888,0.9977621514787236,0.14172323204015774
Kepler-260 b,Kepler-260,1,2,Transit,2014.0,8.187399,0.075,,,2.01,,785.0372063424396,5250.0,0.862,,,,,,,,,,,,0.0,,0.9862071167439163,,0.07889656933951332
Kepler-268 b,Kepler-268,1,2,Transit,2014.0,25.934138,0.18,,,2.55,,713.5614849073668,6081.0,1.274,,,,,,,,,,,,0.0,,0.771298190393459,,0.06170385523158625
K2-384 f,K2-384,1,5,Transit,2022.0,13.62749,,,,2.222,,,3623.0,0.348,0.33,-1.6852012104273937,,0.068,M4 V,,,0.15611973396781043,0.29961944934256846,,,0.0,,0.6561525311952642,0.45016600268752216,0.08400382268374769
K2-384 d,K2-384,1,5,Transit,2022.0,6.679582,,,,1.392,,,3623.0,0.348,0.33,-1.6852012104273937,,0.068,M4 V,,,0.15611973396781043,0.29961944934256846,,,1.0,,0.6561525311952642,0.45016600268752216,0.1640038226837477
K2-384 c,K2-384,1,5,Transit,2022.0,4.194766,,,,1.191,,,3623.0,0.348,0.33,-1.6852012104273937,,0.068,M4 V,,,0.15611973396781043,0.29961944934256846,,,1.0,,0.6561525311952642,0.45016600268752216,0.1640038226837477
K2-384 e,K2-384,1,5,Transit,2022.0,9.715043,,,,1.345,,,3623.0,0.348,0.33,-1.6852012104273937,,0.068,M4 V,,,0.15611973396781043,0.29961944934256846,,,1.0,,0.6561525311952642,0.45016600268752216,0.1640038226837477
K2-385 b,K2-385,1,1,Transit,2022.0,2.380867,,,,1.539,,,4844.0,0.761,0.927,-0.11522093049426017,,-0.224,,,,0.9034521669376172,1.6086123478447594,,,1.0,,0.9946065969067884,0.9968899451029695,0.22935082390975092
Kepler-1736 b,Kepler-1736,1,1,Transit,2021.0,37.81029892,,,,3.8765856,,,6085.0,0.973,0.976,-0.036925638166578706,,-0.28,,,,0.9398783923267273,1.5776413553554869,,,0.0,,0.7698146129264202,0.9980924000956662,0.13145163704081025
K2-386 b,K2-386,1,1,Transit,2022.0,7.473223,,,,2.32,,,5749.0,0.97,0.911,-0.14168568059450606,,0.074,,,,0.8444098431492087,1.4382516410494357,,,0.0,,0.8827909210760619,0.996352285179225,0.1403679336486307
Kepler-774 b,Kepler-774,1,1,Transit,2016.0,11.0895723,,,,3.17,,,6403.0,2.42,1.57,0.6856487834323182,2.14,0.04,,,,2.1324121645816434,3.5330366398025275,,,0.0,,0.6456974540922417,0.8094475128272697,0.10831712222528822
Kepler-772 b,Kepler-772,1,1,Transit,2016.0,12.99207337,,,,1.82,,,5714.0,1.11,0.98,-0.030708735076268038,8.13,0.03,,,,0.9608511814647841,1.639161183544543,,,0.0,,0.8928934697630906,0.9981670610575072,0.14130317185507274
K2-268 d,K2-268,1,5,Transit,2021.0,4.528598,,,,1.49,,888.0,5106.0,0.78,0.84,-0.2650224987834143,,0.03,,,,0.7521202375223609,1.3209817806331425,,,1.0,,0.997506225745335,0.9926084586557181,0.22928309016552706
K2-268 f,K2-268,1,5,Transit,2021.0,26.27057,,,,2.23,,492.0,5106.0,0.78,0.84,-0.2650224987834143,,0.03,,,,0.7521202375223609,1.3209817806331425,,,0.0,,0.997506225745335,0.9926084586557181,0.1494000212824911
K2-268 e,K2-268,1,5,Transit,2021.0,6.131243,,,,1.33,,801.0,5106.0,0.78,0.84,-0.2650224987834143,,0.03,,,,0.7521202375223609,1.3209817806331425,,,1.0,,0.997506225745335,0.9926084586557181,0.22928309016552706
K2-393 b,K2-393,1,1,Transit,2022.0,10.413181,,,,2.352,,,5678.0,1.071,0.881,-0.19258432055783234,,0.076,,,,0.7986399053609124,1.3646608438153445,,,0.0,,0.902892301608292,0.9950823758206397,0.14188715043610817
K2-394 b,K2-394,1,1,Transit,2022.0,5.095717,,,,1.692,,,4938.0,0.631,0.478,-1.122002361857584,,-0.388,,,,0.2823691608912981,0.5002613152358553,,,0.0,,0.9991461425217154,0.7824497764231124,0.1347031757513551
Kepler-119 b,Kepler-119,1,2,Transit,2014.0,2.422082,0.035,,,3.6,,1208.2449394175774,5595.0,0.839,,,,,,,,,,,,0.0,,0.9243428538421494,,0.07394742830737196
11 UMi b,11 UMi,1,1,Radial Velocity,2009.0,516.21997,1.53,0.08,4684.8142,,,819.9529468846226,4213.0,29.79,2.78,1.5541567857132668,,-0.02,,,15.302906476633634,6.340556376823091,11.705482929655476,0.0,0.0,,,0.8714144738504622,0.19401174366210786,0.08329397996438453
14 And b,14 And,1,1,Radial Velocity,2008.0,186.76,0.775,0.0,1131.15130051,,,832.2988102464063,4888.0,11.55,1.78,1.83992,,-0.21,K0 III,,115.16396132052951,8.56407639848119,15.212738589301736,0.0,0.0,,,0.9972163260698456,0.5914114594715876,0.12117610824859877
14 Her b,14 Her,1,2,Radial Velocity,2002.0,1765.0389,2.774,0.373,2559.47216157,,,,,,0.91,-0.14335512687617238,,,,,0.09341829995583788,,,,,,,,0.9963157601005641,
16 Cyg B b,16 Cyg B,3,1,Radial Velocity,1996.0,798.5,1.66,0.68,565.7374,,,209.24782772930314,5750.0,1.13,1.08,0.11698314420432403,,0.06,,,0.4750802410155769,1.1372872143014954,1.9370118270106254,1.0,0.03831031609024671,,,0.8824969025845953,0.9993249172693672,0.46102707149685257
18 Del b,18 Del,2,1,Radial Velocity,2008.0,982.85,2.476,0.024,2926.24614325,,,414.0981539142301,4980.0,8.8,2.1,1.63367,,-0.06,G6 III,,7.017278601177994,6.728168551710529,11.893834745596179,0.0,0.0,,,0.9999111150616113,0.39119361792223023,0.11421857359305271
1RXS J160929.1-210524 b,1RXS J160929.1-210524,1,1,Imaging,2008.0,,330.0,,3000.0,,,1700.0,4060.0,,0.85,-0.37,0.005,,K7 V,,3.91716729845356e-06,0.6964385597033077,1.2980613478391707,0.0,0.0,,,0.8217200156145463,0.9933071490757153,0.13526910168446377
24 Sex b,24 Sex,1,2,Radial Velocity,2010.0,452.8,1.333,0.09,632.46,,,431.11261601027996,5098.0,4.9,1.54,1.164,2.7,-0.03,,,8.209934668262049,3.8988986224368283,6.850592521918634,0.0,0.0,,,0.9978680536106924,0.8494449867161488,0.1425391749289775
24 Sex c,24 Sex,1,2,Radial Velocity,2010.0,883.0,2.08,0.29,273.32,,,345.1231879300364,5098.0,4.9,1.54,1.164,2.7,-0.03,,,3.371889469941171,3.8988986224368283,6.850592521918634,0.0,0.0,,,0.9978680536106924,0.8494449867161488,0.20078872459688377
2MASS J12073346-3932539 b,2MASS J12073346-3932539,1,1,Imaging,2004.0,,55.0,,1589.15,,,1250.0,,,0.024,-5.669260654009379,0.008,,M8,,7.07968552435985e-10,,,,,,,,0.03696920929667705,0.0025878446507673937
2MASS J04414489+2301513 b,2MASS J04414489+2301513,1,1,Imaging,2010.0,,15.0,,2383.6,,,,,,0.019,-6.024362396665099,0.001,,M8.5,,4.201990684026078e-09,,,,,,,,0.0352297192059215,
47 UMa b,47 UMa,1,3,Radial Velocity,1996.0,1078.0,2.1,0.032,804.08,,,196.8682101364918,5872.0,1.21334,1.06,0.1978,,0.04,,,0.3575702766716386,1.2420604643131596,2.1040492315593107,1.0,0.4971636310988732,,,0.8445306732294651,0.9991755753136017,0.4759997272854972
47 UMa c,47 UMa,1,3,Radial Velocity,2001.0,2391.0,3.6,0.098,171.621,,,150.3605791468244,5872.0,1.21334,1.06,0.1978,,0.04,,,0.12167321914521036,1.2420604643131596,2.1040492315593107,0.0,0.0,,,0.8445306732294651,0.9991755753136017,0.16168001343559513
47 UMa d,47 UMa,1,3,Radial Velocity,2009.0,14002.0,11.6,0.16,521.22,,,83.76377577950079,5872.0,1.21334,1.06,0.1978,,0.04,,,0.011718823722665922,1.2420604643131596,2.1040492315593107,0.0,0.0,,,0.8445306732294651,0.9991755753136017,0.13907088073611906
4 UMa b,4 UMa,1,1,Radial Velocity,2006.0,270.27,0.877,0.453,2511.48007211,,,884.9078996630662,4415.0,18.11,1.234,0.31960305894028,4.604,-0.25,K1 III,,2.7139626854662224,1.517509953649682,2.767751569182872,0.0,0.0,,,0.9267698669075553,0.9998551982239082,0.14413145322827803
Kepler-770 b,Kepler-770,1,3,Transit,2016.0,18.92540274,,,,2.3,,,5598.0,0.92,0.94,-0.09405251240105479,4.57,-0.01,,,,0.8974816373474096,1.5391835145683666,,,0.0,,0.9236079854304692,0.997268039236989,0.14369740158102678
51 Peg b,51 Peg,1,1,Radial Velocity,1995.0,4.230785,0.0527,0.013,150.009,,,1199.5156663457092,5758.0,1.17561,1.03,0.13631,,0.18,,,492.82050518229875,1.162500806515453,1.9792456862136076,0.0,0.0,,,0.8801341949374144,0.9988874639671398,0.14033285807269294
55 Cnc b,55 Cnc,2,7,Radial Velocity,1996.0,14.651552,0.118,0.0029,276.0,,,660.7181621589259,5198.0,0.98,1.015,0.022631147872310898,10.0,0.39,G8 V,,75.66013872698841,1.0434401575486218,1.8241726569763899,0.0,0.0,,,0.9913258395063428,0.9987076502237127,0.14921560272994683
55 Cnc c,55 Cnc,2,7,Radial Velocity,2004.0,44.3936,0.247,0.088,56.6,,,456.676613746825,5198.0,0.98,1.015,0.022631147872310898,10.0,0.39,G8 V,,17.267809202487935,1.0434401575486218,1.8241726569763899,0.0,0.0,,,0.9913258395063428,0.9987076502237127,0.15012758746871688
55 Cnc d,55 Cnc,2,7,Radial Velocity,2002.0,4799.0,5.6,0.0913,1214.10451474,,,95.90985518144751,5198.0,0.98,1.015,0.022631147872310898,10.0,0.39,G8 V,,0.0335934876158988,1.0434401575486218,1.8241726569763899,0.0,0.0,,,0.9913258395063428,0.9987076502237127,0.152043679212658
55 Cnc e,55 Cnc,2,7,Radial Velocity,2004.0,0.7365474,0.01544,0.05,7.99,1.875,6.66,1782.7836820388854,5172.0,0.943,0.905,-0.15172997278178835,,0.35,,23.12015686221297,2957.8451587059158,0.8545781812242125,1.4959422467581767,0.0,0.0,1.0,0.12427002436517154,0.9934473406976726,0.9961275965593289,0.37405872388800115
55 Cnc f,55 Cnc,2,7,Radial Velocity,2007.0,260.58,0.802,0.063,48.5,,,253.43702655769854,5198.0,0.98,1.015,0.022631147872310898,10.0,0.39,G8 V,,1.6378812501703754,1.0434401575486218,1.8241726569763899,0.0,0.0,,,0.9913258395063428,0.9987076502237127,0.29645584033373895
61 Vir b,61 Vir,1,3,Radial Velocity,2009.0,4.215,0.050201,0.12,5.1,,,1077.3716407892991,5577.0,0.963,0.942,-0.095,8.96,-0.01,G5 V,,318.8418081257597,0.8972680952477806,1.5403121528260164,0.0,0.0,,,0.9286863463324927,0.997321990813787,0.14410744706356451
61 Vir c,61 Vir,1,3,Radial Velocity,2009.0,38.021,0.2175,0.14,18.2,,,517.5974083636156,5577.0,0.963,0.942,-0.095,8.96,-0.01,G5 V,,16.985622876165777,0.8972680952477806,1.5403121528260164,0.0,0.0,,,0.9286863463324927,0.997321990813787,0.14412870058122496
61 Vir d,61 Vir,1,3,Radial Velocity,2009.0,123.01,0.476,0.35,22.9,,,349.87929875220436,5577.0,0.963,0.942,-0.095,8.96,-0.01,G5 V,,3.5463867408093415,0.8972680952477806,1.5403121528260164,0.0,0.0,,,0.9286863463324927,0.997321990813787,0.19925492088215235
6 Lyn b,6 Lyn,1,1,Radial Velocity,2008.0,919.86,2.028,0.042,597.83523357,,,340.13575614777943,4941.0,4.94,1.32,1.1186,,-0.17,K0 IV,,3.1949502406132626,3.7244690283637354,6.597441761753003,0.0,0.0,,,0.9992267435614104,0.9999387202603833,0.2184147229944023
70 Vir b,70 Vir,1,1,Radial Velocity,1996.0,116.688,0.481,0.3988,2357.02728,,,480.43428964412544,5495.0,1.89,1.09,0.13099274279218281,,,,,5.843897501276327,1.1677971332674704,2.012411527381253,0.0,0.0,,,0.9470058579669858,0.9993891206405656,0.1459557113834679
7 CMa b,7 CMa,1,2,Radial Velocity,2011.0,735.1,1.758,0.06,587.9855,,,354.28298775637865,4826.0,4.87,1.34,1.06258,4.3,0.21,,,3.7371648766550902,3.508578807473368,6.253125775283948,0.0,0.0,,,0.9932945823190039,0.9999498278353162,0.19903517956688027
81 Cet b,81 Cet,1,1,Radial Velocity,2008.0,1005.57,2.104,0.037,1051.05854195,,,481.96569547430204,4734.0,11.21,1.23,1.76027,,-0.11,G5 III,,13.007041594008465,7.864000606813669,14.085728025719408,0.0,0.0,,,0.9843994141932639,0.9998492896419403,0.14895849499672736
AB Pic b,AB Pic,1,1,Imaging,2005.0,,260.0,,4290.5,,,,,,,,0.03,,K2 V,,,,,,,,,,,
BD-08 2823 b,BD-08 2823,1,2,Radial Velocity,2009.0,5.6,0.06,0.15,12.7132,,,730.7149000182327,4816.0,0.71,0.5,-1.0536049848239342,,-0.06,,,24.552318791199568,0.3070575083145856,0.5475445886762285,0.0,0.0,,,0.9925046755447596,0.8175744761936437,0.13663058737714823
BD-08 2823 c,BD-08 2823,1,2,Radial Velocity,2009.0,237.6,0.68,0.19,104.0,,,,4746.0,,0.74,-0.45768898094158333,4.5,-0.07,K3 V,,0.7538643282898099,0.6115701502245883,1.0947038553068118,1.0,0.4091380144917746,,,0.985765394908694,0.9801596942659225,0.4002034513506521
BD-10 3166 b,BD-10 3166,1,1,Radial Velocity,2000.0,3.48777,0.04,0.02,187.5197,,,1134.5641497793015,5393.0,0.91,1.47,0.5856106716186164,,0.38,,,2407.080911992362,1.9791745684843374,3.427195746536871,0.0,0.0,,,0.9662603187166354,0.954202902389877,0.14409502866462223
BD+14 4559 b,BD+14 4559,1,1,Radial Velocity,2009.0,268.94,0.78,0.29,330.5432,,,225.2700348656027,4864.0,0.86,0.49,-1.0843137199002022,,0.17,,,0.13536209730440496,0.29579935020501247,0.5261129038441289,0.0,0.0,,,0.9958982131800524,0.8021838885585818,0.2562950391480123
BD-17 63 b,BD-17 63,1,1,Radial Velocity,2008.0,655.57,,0.5439,1639.99458012,,,,,,0.741,-0.4556362720723514,,,,,,,,,,,,,0.9803532300523113,
BD+20 2457 b,BD+20 2457,1,2,Radial Velocity,2009.0,379.63,1.45,0.15,6807.63,,,1060.7364567937493,4137.0,49.0,2.8,3.17,,-1.0,K2 II,,703.4998279040224,40.874720178184745,75.81592374654896,0.0,0.0,,,0.8474662850063875,0.19056578592267642,0.08113690781509836
BD+20 2457 c,BD+20 2457,1,2,Radial Velocity,2009.0,621.99,2.01,0.18,3963.17,,,900.9350186169822,4137.0,49.0,2.8,3.17,,-1.0,K2 II,,366.1068756140213,40.874720178184745,75.81592374654896,0.0,0.0,,,0.8474662850063875,0.19056578592267642,0.08113690781509836
