pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse,pl_rade,pl_dens,pl_eqt,st_teff,st_rad,st_mass,st_lum,st_age,st_met,st_spectype,escape_velocity,stellar_flux,hz_inner,hz_outer,in_hz,orbit_stability,is_rocky,esi,spectral_suitability,stellar_suitability,habitability_score,phl_esi,phl_habitable,phl_hz_con,phl_hz_opt,phl_flux,phl_type,phl_type_temp
Kepler-251 b,Kepler-251,1,4,Transit,2014.0,4.790936,0.053,,,1.33,,998.7939081268428,5526.0,0.89,,,,,,,,,,,,1.0,0.29165622,0.9403684094483488,,0.1552294727558679,0.29165622,0.0,0.0,0.0,239.57873,Terran,Hot
Kepler-254 d,Kepler-254,1,3,Transit,2014.0,18.746477,0.139,,,2.5,,672.2778954541899,5957.0,0.91,,,,,,,,,,,,0.0,0.26320769,0.8158522553756177,,0.0652681804448648,0.26320769,0.0,0.0,0.0,38.812391,Superterran,Hot
Kepler-31 d,Kepler-31,1,3,Transit,2014.0,87.6451,0.4,,2161.244,3.9,200.75278477384987,488.3679032254325,6340.0,1.22,1.21,0.2897487961075752,,-0.076,,263.655976002918,12.179481874999995,1.3552011591822966,2.2510065194274373,0.0,0.0,1.0,0.1532501499249679,0.6709757906146468,0.9998159280950366,0.3544619649806643,0.26654717,0.0,0.0,0.0,12.499137,Neptunian,Hot
Kepler-32 d,Kepler-32,1,5,Transit,2012.0,22.7802,0.13,,,2.7,,347.32720491381264,3900.0,0.53,0.58,-0.8280020225297196,,0.0,,,8.792477646339162,0.4138672575122858,0.7794213313974699,0.0,0.0,0.0,0.51849781,0.7642281651714905,0.9088770389851438,0.1832743769438261,0.51849781,0.0,0.0,0.0,3.0207396,Neptunian,Hot
Kepler-42 d,Kepler-42,1,3,Transit,2011.0,1.865169,0.0154,,,0.57,,450.0,3068.0,0.17,0.13,-2.62,4.5,-0.33,M,,10.114829309409217,0.0545278611375637,0.1091332104255389,0.0,0.0,1.0,0.3886222,0.4362795811371944,0.0997504891196851,0.1231781567325984,0.3886222,0.0,0.0,0.0,10.116853,Subterran,Hot
Kepler-286 d,Kepler-286,1,4,Transit,2014.0,5.914323,0.061,,,1.33,,925.7263271728456,5580.0,0.863,,,,,,,,,,,,1.0,0.29260837,0.9279702957896824,,0.1542376236631746,0.29260837,0.0,0.0,0.0,205.75023,Terran,Hot
TOI-5489 b,TOI-5489,1,2,Transit,2025.0,3.15222,,,,1.4,,624.0,3547.0,0.42,0.41,-1.355256501480926,,,,,,0.2290152733145247,0.4419003376368795,,,1.0,,0.6255290198196802,0.6456563062257954,0.175238265545789,,,,,,,
Kepler-296 b,Kepler-296,2,5,Transit,2014.0,10.864384,0.079,0.33,,1.61,,406.6180103621343,3740.0,0.48,0.498,-1.0596973003409886,,-0.08,,,13.9652436464346,0.3191603592922396,0.6075622594022667,0.0,0.0,0.0,0.4913017,0.7027177228683977,0.8145725807070178,0.1224921550826466,0.4913017,0.0,0.0,0.0,5.2575401,Superterran,Hot
Kepler-1731 b,Kepler-1731,1,1,Transit,2021.0,21.76129913,,,,2.93295657,,,4859.0,0.72,0.781,-0.3757213814294488,,0.0,,,,0.6689347392482538,1.1900944572778225,,,0.0,0.30262703,0.995591745005573,0.9867445185729012,0.1487194559005489,0.30262703,0.0,0.0,0.0,12.797458,Neptunian,Hot
Kepler-63 b,Kepler-63,1,1,Transit,2013.0,9.4341505,0.08,0.45,120.0,6.11,3.0,825.3689042297176,5576.0,0.901,0.984,-0.157,0.21,0.05,,49.63500164086536,108.8478928298076,0.8354873332978964,1.4343215012038737,0.0,0.0,0.0,0.2239744842092961,0.9289243268985502,0.9982388050433672,0.3089855593467789,0.13853242,0.0,0.0,0.0,121.88624,Jovian,Hot
Kepler-253 b,Kepler-253,1,3,Transit,2014.0,3.783986,0.046,,,1.63,,949.535636097384,5208.0,0.786,,,,,,,,,,,,0.0,0.27994487,0.9904318466552284,,0.0792345477324182,0.27994487,0.0,0.0,0.0,193.85827,Superterran,Hot
TOI-5542 b,TOI-5542,1,1,Transit,2022.0,75.12375,0.332,0.018,419.53349724,11.30986153,1.6,441.0,5700.0,1.058,0.89,1.057,10.8,-0.21,G3 V,68.21387169161049,103.4484130099768,3.3632290406471657,5.74112251339087,0.0,0.0,0.0,0.3237578026839585,0.8968300597468688,0.9955037268390587,0.3282139922157731,0.087987532,0.0,0.0,0.0,103.46518,Jovian,Hot
Kepler-603 c,Kepler-603,1,3,Transit,2016.0,127.9075774,,,,6.5,,,5808.0,1.01,1.01,0.0151248082392489,4.37,0.03,,,,1.009077455713829,1.7142069550169134,,,0.0,0.22431477,0.8649523252484369,0.9986414800495712,0.1391010896233449,0.22431477,0.0,0.0,0.0,9.8602129,Neptunian,Hot
TOI-5573 b,TOI-5573,1,1,Transit,2025.0,8.79758977,0.0712,0.072,112.0,9.75,0.661,528.0,3790.0,0.594,0.619,-1.15927,9.7,0.42,,37.959870848987286,13.670047156623887,0.2839780324414566,0.5387507979931939,0.0,0.0,0.0,0.2497207532696201,0.7222705006928963,0.9364339816649448,0.2932862598313581,,,,,,,
KOI-351 g,KOI-351,1,8,Transit,2013.0,210.73514,,0.0292,15.0,,,,,,1.242,0.3294255854419648,,,,,,,,,,,0.3154441,,0.9998663296253664,,0.3154441,0.0,0.0,0.0,3.6853887,Jovian,Hot
Kepler-11 b,Kepler-11,1,6,Transit,2010.0,10.3039,0.091,0.045,1.9,1.8,1.72,854.4931883769248,5663.0,1.065,0.961,-0.0604681431600913,8.5,,,11.506906138875422,105.06282450917594,0.9304069217664072,1.590901009192108,0.0,0.0,0.0,0.2636112409908444,0.906937263952156,0.9977843691081794,0.3151218676336625,0.27307392,0.0,0.0,0.0,159.35195,Terran,Hot
TOI-5592 b,TOI-5592,1,1,Transit,2025.0,2.6085846,0.03935,0.062,285.72773789,17.14974047,0.22,1789.0,6237.0,1.393,1.194,0.4216,3.6,-0.013,,45.7157077836213,1704.9456006708824,1.5838141165002857,2.6417734172132192,0.0,0.0,0.0,0.0450186326271578,0.7117435923346516,0.9997839965173034,0.2559280936684149,,,,,,,
Kepler-18 b,Kepler-18,1,3,Transit,2011.0,3.504725,0.0447,0.0,6.9,2.0,4.9,1173.739618115614,5345.0,1.108,0.972,-0.031,10.0,0.19,,20.803076695527515,465.9989667471588,0.975060589221842,1.6923559403012562,0.0,0.0,1.0,0.2073373718097137,0.9738967374550572,0.9980147040232614,0.3892402426399733,0.2575163,0.0,0.0,0.0,465.99897,Superterran,Hot
TOI-5616 b,TOI-5616,1,1,Transit,2024.0,2.002849,0.0272,0.0,624.0,10.78,2.744605352629262,939.0,3996.0,0.646,0.666,-0.99268,7.2,0.14,,85.21203500146507,137.46185236207623,0.3409828802929264,0.6381526022965472,0.0,0.0,0.0,0.1646535122939777,0.7993122923650509,0.9593009464285336,0.2840267520979969,,,,,,,
Kepler-20 e,Kepler-20,2,6,Transit,2011.0,6.0984882,0.0637,0.092,0.76,0.821,7.5,1004.0,5495.0,0.9164,0.929,-0.1119450010222537,5.6,0.07,,10.775892252467283,190.44787635995488,0.8828736046933923,1.5214158081844584,0.0,0.0,1.0,0.2662896793112427,0.9470058579669858,0.9969513405697762,0.3988038440870498,0.29775091,0.0,0.0,0.0,169.26489,Terran,Hot
KOI-351 d,KOI-351,1,8,Transit,2013.0,59.73667,0.32,,,2.87,,519.3105539582655,6080.0,1.2,1.2,0.2771343611666868,,-0.12,,,18.485636315799358,1.349548238670679,2.265774146134929,0.0,0.0,0.0,0.2804709,0.7716686738745262,0.9997965730219448,0.1317380926659403,0.2804709,0.0,0.0,0.0,18.142622,Neptunian,Hot
TOI-5634 A b,TOI-5634 A,2,1,Transit,2024.0,2.2035373,0.0272,0.0,588.0,10.42,2.86368845094816,837.0,3896.0,0.54,0.556,-1.24489,7.4,-0.27,,84.13424972606202,76.90811940998555,0.2561484722441955,0.4825225526703884,0.0,0.0,0.0,0.1891110601563069,0.7627324229227112,0.8869541699279211,0.2809275977600327,,,,,,,
Kepler-16 b,Kepler-16,2,1,Transit,2011.0,228.776,0.7048,0.0069,105.833,8.4493,0.964,188.33189923864904,4450.0,0.6489,0.6897,-0.5646892090387049,,-0.3,,39.63859122004752,0.5485029910225715,0.5474489444612953,0.9964378972482764,1.0,0.9997355349770412,0.0,0.4000903126285562,0.9349874032704532,0.9676106462319604,0.7088324108255835,0.30040118,0.0,0.0,0.0,0.25169729,Jovian,Cold
Kepler-908 b,Kepler-908,3,1,Transit,2016.0,1.340597468,,,,1.22,,,5973.0,1.12,1.11,0.1586304257533012,3.02,0.15,,,,1.1824868047857418,1.994364570448834,,,1.0,0.28989695,0.8102728613141851,0.9994997988929204,0.2147868148276392,0.28989695,0.0,0.0,0.0,3010.2745,Terran,Hot
TOI-5678 b,TOI-5678,1,1,Transit,2023.0,47.73022,0.249,0.14,20.0,4.91,0.9309730693567924,513.0,5485.0,0.938,0.905,-0.1517299727817883,8.5,0.0,G7 V,22.60436307756903,11.37290294715367,0.8436901968696183,1.454577881390023,0.0,0.0,0.0,0.3232004106100895,0.9490704736009248,0.9961275965593288,0.330323910217197,0.24018819,0.0,0.0,0.0,12.047575,Neptunian,Hot
Kepler-911 b,Kepler-911,1,1,Transit,2016.0,20.310501,,,,2.6,,,6112.0,1.99,1.34,0.4448667942768268,3.55,0.03,,,,1.6349319939519906,2.74121541529488,,,0.0,0.23225539,0.7597335072446647,0.9999498278353162,0.1307751685280453,0.23225539,0.0,0.0,0.0,212.27418,Neptunian,Hot
TOI-5688 A b,TOI-5688 A,2,1,Transit,2024.0,2.94815527,0.03379,0.128,124.0,10.3,0.61,742.0,3713.0,0.57,0.6,-1.22841,7.2,0.47,,38.860667213915406,51.7623060750234,0.2631235366570317,0.5018193576306988,0.0,0.0,0.0,0.1730774498460673,0.6920604304066663,0.9241418199787566,0.2746702518002626,,,,,,,
HD 23472 f,HD 23472,1,5,Transit,2022.0,12.1621839,0.0906,0.07,0.77,1.137,3.0,630.0,4684.0,0.71,0.67,-0.62525,,-0.2,K4 V,9.216863440447584,28.873112607750667,0.5055822919596007,0.908080873428446,0.0,0.0,1.0,0.4107784832240971,0.9780541697172732,0.9608342772032356,0.427632347511826,0.33854022,0.0,0.0,0.0,28.960779,Terran,Hot
HD 23472 d,HD 23472,1,5,Transit,2022.0,3.97664,0.04298,0.07,0.55,0.75,7.5,909.0,4684.0,0.71,0.67,-0.62525,,-0.2,K4 V,9.591106992069962,128.2971998214003,0.5055822919596007,0.908080873428446,0.0,0.0,1.0,0.2918160442046188,0.9780541697172732,0.9608342772032356,0.4038536007838075,0.29650785,0.0,0.0,0.0,128.68674,Terran,Hot
Kepler-907 b,Kepler-907,1,1,Transit,2016.0,15.86621821,,,,1.2,,,6106.0,1.38,1.08,0.116983144204324,5.37,-0.15,,,,1.1211452294552071,1.880246226956117,,,1.0,0.29877274,0.7619836179939291,0.9993249172693672,0.21091143364837,0.29877274,0.0,0.0,0.0,159.12112,Terran,Hot
HD 23472 e,HD 23472,1,5,Transit,2022.0,7.90754,0.068,0.07,0.72,0.818,7.5,723.0,4684.0,0.71,0.67,-0.62525,,-0.2,K4 V,10.507698888972804,51.25452045954936,0.5055822919596007,0.908080873428446,0.0,0.0,1.0,0.3777989572300924,0.9780541697172732,0.9608342772032356,0.4210605508799378,0.31620284,0.0,0.0,0.0,51.410143,Terran,Hot
LHS 1678 d,LHS 1678,2,3,Transit,2024.0,4.9652229,0.04,0.036,,0.981,,441.4701214401164,3490.0,0.329,0.345,-1.83863,7.0,,M2.0 V,,9.062541687813075,0.131599989135412,0.2549796961344617,0.0,0.0,1.0,0.43342078,0.60248718178524,0.4875026035157896,0.1643087196338165,0.43342078,0.0,0.0,0.0,9.0606973,Terran,Hot
TOI-1260 d,TOI-1260,1,3,Transit,2022.0,16.608164,0.1116,0.0,11.84,3.12,2.14,499.0,4227.0,0.672,0.679,-0.88941,6.7,-0.1,,21.81808236185568,10.35765904623287,0.380264168115954,0.7014144386049164,0.0,0.0,0.0,0.4182586136692965,0.8756540184031834,0.9640841541172384,0.3412646283075459,0.31303266,0.0,0.0,0.0,10.367442,Neptunian,Hot
OGLE-2019-BLG-0362L b,OGLE-2019-BLG-0362L,1,1,Microlensing,2022.0,,2.18,,1036.12060682,,,,,,0.42,-1.3186274836073484,,,,,0.010103213468219,,,,,,,,0.6681877721681662,,,0.0,0.0,0.0,,Jovian,
KMT-2021-BLG-0171L b,KMT-2021-BLG-0171L,1,1,Microlensing,2022.0,,3.5,,11.2,,,,5200.0,,0.78,-0.3776688905833186,,,,,0.0342133043480621,0.6580846933823119,1.150368210798568,0.0,0.0,,,0.9911505004882848,0.9866130821723352,0.1483549557911262,,0.0,0.0,0.0,,Neptunian,
KMT-2021-BLG-1689L b,KMT-2021-BLG-1689L,1,1,Microlensing,2022.0,,2.5,,46.0,,,,4570.0,,0.58,-0.8280020225297196,,,,,0.0237748595557011,0.4022467537803497,0.72711319123207,0.0,0.0,,,0.95974381559472,0.9088770389851438,0.1404008979765376,,0.0,0.0,0.0,,Neptunian,
TOI-5704 b,TOI-5704,1,1,Transit,2023.0,3.771116,,,,3.2274,,949.07,4590.0,0.7575,0.73,-0.4783699895784044,,0.428,,,,0.6010957417799095,1.0853281825473473,,,0.0,0.21059159,0.9633335558520044,0.9781187290638694,0.1455349955026312,0.21059159,0.0,0.0,0.0,126.02955,Neptunian,Hot
Kepler-912 b,Kepler-912,1,1,Transit,2016.0,2.534756273,,,,2.8,,,5998.0,1.11,1.07,0.1028432218982338,3.16,0.02,,,,1.107815820119222,1.866421469645346,,,0.0,0.21798724,0.801448773532406,0.9992539711661632,0.1340636798642239,0.21798724,0.0,0.0,0.0,3101.7058,Neptunian,Hot
TOI-5713 b,TOI-5713,1,1,Transit,2024.0,10.441989,0.06008,0.24,,1.77,,347.2,3225.0,0.2992,0.2653,-2.05849,4.5,-0.03,M3.5+/-0.5,,2.421308641535613,0.1033631929631243,0.2043067197351105,0.0,0.0,0.0,,0.4965163383997015,0.3000625544073462,0.1194107525786228,,,,,,,
TOI-5716 b,TOI-5716,1,1,Transit,2025.0,6.7663,,,,0.96,,400.0,3436.0,0.22,0.19,-2.5243623966650985,,-0.54,,,,0.0598980933441306,0.1165150395425346,,,1.0,,0.5806675500639389,0.1679816148660755,0.1501460433534745,,,,,,,
TOI-5720 b,TOI-5720,1,1,Transit,2024.0,1.4344555,0.018288,,4.3,1.09,18.29534319308679,708.0,3325.0,0.383,0.383,-1.79183,5.0,0.03,M3.5 +/- 1.0,22.24533762098385,48.2878171865367,0.1398906399762959,0.2743885122856371,0.0,0.0,1.0,0.310624345965762,0.5360798140311996,0.5817593768418363,0.3457344106947949,,,,,,,
TOI-5726.01,TOI-5726,1,1,Transit,2024.0,5.491125215,0.062186,,,2.554,,1092.630023913368,5874.0,1.106,1.06,0.0885705284266958,,,,,317.09199865453274,1.0951990557680802,1.8551035392962891,0.0,0.0,0.0,,0.8438755716393298,0.9991755753136016,0.1374523360030985,,,,,,,
TOI-5728 b,TOI-5728,1,1,Transit,2025.0,11.49761,,,,1.31,,382.0,3419.0,0.37,0.36,-1.5529412473144946,,-0.12,,,,0.1834197623245703,0.3572409128609731,,,1.0,,0.573809396301464,0.52497918747894,0.1850605611152056,,,,,,,
TOI-5734 b,TOI-5734,1,1,Transit,2026.0,6.1841876,0.05921,,9.1,2.1,5.403344,688.0,4750.0,0.639,0.724,-0.74232,0.5,-0.13,K3-K4 V,23.314659194020685,51.62854404182867,0.4406139072459472,0.7885216043565618,0.0,0.0,1.0,0.3685497686176131,0.9862071167439164,0.9767970618543558,0.4209823173952581,,,,,,,
TOI-5736 b,TOI-5736,1,1,Transit,2025.0,0.64899,,,,1.56,,1311.0,3949.0,0.58,0.57,-0.8544380051462802,,,,,,0.4006166133156897,0.7520464010855215,,,1.0,,0.7823391874854213,0.9002495108803148,0.2056046007604557,,,,,,,
Kepler-2000 b,Kepler-2000,1,2,Transit,2023.0,6.383159135,0.0562,0.0,,2.73,,530.0,3757.0,0.576,0.581,-0.8253835366338426,,0.48,,,47.33079859593698,0.4176829805623523,0.7941890484883838,0.0,0.0,0.0,0.26445684,0.7093939803553672,0.9097018552970804,0.1204393621896311,0.26445684,0.0,0.0,0.0,28.023822,Neptunian,Hot
Kepler-913 b,Kepler-913,1,2,Transit,2016.0,10.29672521,,,,2.06,,,4687.0,0.61,0.63,-0.702308076912464,5.62,-0.52,,,,0.462602817673654,0.8307469907965754,,,0.0,0.27716055,0.978464386435202,0.9426758241011312,0.1442644586018953,0.27716055,0.0,0.0,0.0,51.311849,Superterran,Hot
GJ 896 A b,GJ 896 A,2,1,Astrometry,2022.0,284.39,0.63965,0.35,718.29219982,,,,,,0.43599,-1.2618321510489048,,,M3.5 V,,0.1337466892975848,,,,,,0.11340119,,0.702639761055406,,0.11340119,0.0,0.0,0.0,0.045866081,Jovian,Cold
LP 890-9 c,LP 890-9,1,2,Transit,2022.0,8.457463,0.03984,,25.3,1.367,54.5715860714345,272.0,2850.0,0.1556,0.118,-2.84134,7.2,-0.028,M6 V,48.183020986014334,0.90786514004041,0.0426728196016983,0.0869773478885818,0.0,0.0,1.0,0.49955219080839,0.3580000251885997,0.0894800593335614,0.4837966767990699,0.88525109,1.0,1.0,1.0,0.90857617,Terran,Warm
Kepler-312 c,Kepler-312,1,2,Transit,2014.0,19.747412,0.153,,,3.15,,835.1677940499853,6115.0,1.467,,,,,,,,,,,,0.0,0.21099851,0.7586063931323203,,0.0606885114505856,0.21099851,0.0,0.0,0.0,169.28448,Neptunian,Hot
Wolf 327 b,Wolf 327,1,1,Transit,2024.0,0.5734745,0.01,0.0,2.53,1.24,7.24,996.0,3542.0,0.406,0.405,-1.62986,4.1,-0.17,M2.5 V,15.99806439904931,234.49846272213227,0.1669772057055632,0.3223094745128115,0.0,0.0,1.0,0.2616265028852153,0.6235090494586568,0.6341355910108007,0.3465955158708882,0.29481881,0.0,0.0,0.0,234.42288,Terran,Hot
Kepler-910 b,Kepler-910,1,1,Transit,2016.0,2.364369015,,,,0.82,,,6230.0,1.5,1.26,0.3512969079114701,3.39,0.12,,,,1.4610783437608512,2.4377527248998008,,,1.0,0.29010154,0.7144801954864035,0.9998883466593704,0.2071505999050682,0.29010154,0.0,0.0,0.0,2137.3383,Terran,Hot
Kepler-914 b,Kepler-914,1,1,Transit,2016.0,4.40966548,,,,1.38,,,5877.0,1.15,1.1,0.1448743980537878,3.98,0.22,,,,1.1684027956855598,1.9788396698061992,,,1.0,0.28628389,0.8428910622924548,0.9994472213630764,0.2173925904788117,0.28628389,0.0,0.0,0.0,594.02155,Terran,Hot
HD 105618 b,HD 105618,1,2,Radial Velocity,2022.0,10.02245,0.091,0.455,25.42627256,,,,,,1.01,0.0151248082392489,,,,,125.0380014770737,,,,,,0.14676231,,0.9986414800495712,,0.14676231,0.0,0.0,0.0,205.25203,Neptunian,Hot
HD 105618 c,HD 105618,1,2,Radial Velocity,2022.0,77114.07158,35.731,0.126,8419.59232984,,,,,,1.01,0.0151248082392489,,,,,0.0008110254197147,,,,,,0.075556746,,0.9986414800495712,,0.075556746,0.0,0.0,0.0,0.0011950463,Jovian,Cold
HD 109988 b,HD 109988,1,1,Radial Velocity,2022.0,17132.15854,12.518,0.056,6935.33366915,,,,,,0.88,-0.1943106474744097,,,,,0.0040796176128881,,,,,,0.076572835,,0.995033198349943,,0.076572835,0.0,0.0,0.0,0.0031521883,Jovian,Cold
HD 110537 b,HD 110537,1,1,Radial Velocity,2022.0,24469.67342,16.714,0.401,8612.83200129,,,,,,1.02,0.0301006011667114,,,,,0.0038365406622227,,,,,,0.079754291,,0.9987706013787226,,0.079754291,0.0,0.0,0.0,0.0051157195,Jovian,Cold
Kepler-909 b,Kepler-909,1,1,Transit,2016.0,13.93290318,,,,1.47,,,6154.0,1.23,1.17,0.2386505161115656,2.88,0.08,,,,1.2872535339899167,2.154493612656457,,,1.0,0.29035807,0.7438343707524808,0.9997254218438986,0.2094875291892713,0.29035807,0.0,0.0,0.0,135.80766,Terran,Hot
HD 11112 b,HD 11112,1,1,Radial Velocity,2022.0,17244.90764,13.38,0.285,2598.56505563,,,,,,1.07,0.1028432218982338,,,,,0.0070783330795269,,,,,,0.085263156,,0.9992539711661632,,0.085263156,0.0,0.0,0.0,0.013882996,Jovian,Cold
HD 111232 c,HD 111232,1,2,Radial Velocity,2022.0,26472.44623,17.25,0.558,5740.93451564,,,,,,0.96,-0.0620506843615106,,,,,0.0029132054705428,,,,,,0.075660353,,0.9977621514787236,,0.075660353,0.0,0.0,0.0,0.0027952904,Jovian,Cold
HD 113337 c,HD 113337,3,2,Radial Velocity,2020.0,5429.93477,6.805,0.164,6299.67685515,,,,,,1.41,0.5222668942938296,,,,,0.071880424828242,,,,,,0.15992948,,0.9999750846110608,,0.15992948,0.0,0.0,0.0,0.091256564,Jovian,Cold
HD 11343 c,HIP 8541,2,2,Radial Velocity,2022.0,228.53731,0.923,0.169,255.53403923,,,,,,2.009,1.060429778618872,,,,,13.490448133826623,,,,,,0.10627858,,0.4370087570422006,,0.10627858,0.0,0.0,0.0,24.25989,Jovian,Hot
HD 11505 b,HD 11505,1,1,Radial Velocity,2022.0,32669.22247,20.247,0.144,2510.52658689,,,,,,1.03,0.0449302864681027,,,,,0.0027052594372788,,,,,,0.074352816,,0.9988874639671398,,0.074352816,0.0,0.0,0.0,0.0034900266,Jovian,Cold
HD 11506 d,HD 11506,1,3,Radial Velocity,2022.0,26500.0,18.2,0.29,4068.2036096,,,,6123.0,,1.22,0.3022594073616187,2.5,0.3,G0 V,,0.006055034631185,1.3867729943957876,2.3240669050161498,0.0,0.0,,0.085943381,0.7555941474970946,0.9998334419352228,0.1304358727352331,0.085943381,0.0,0.0,0.0,0.014541244,Jovian,Cold
HD 122562 c,HD 122562,1,1,Radial Velocity,2022.0,84.96276,0.406,0.228,73.10053361,,,,,,1.241,0.3282012352455545,,,,,12.91662847741248,,,,,,0.14868107,,0.9998649863971456,,0.14868107,0.0,0.0,0.0,15.905235,Jovian,Hot
HD 125271 b,HD 125271,1,1,Radial Velocity,2022.0,14901.99295,10.817,0.165,3465.60094993,,,,,,0.75,-0.4372855781290498,,,,,0.0031224878881176,,,,,,0.073938546,,0.9820137900379085,,0.073938546,0.0,0.0,0.0,0.0021566523,Jovian,Cold
HD 127506 b,HD 127506,1,1,Radial Velocity,2022.0,65.78395,0.287,0.24,27.333243,,,,,,0.73,-0.4783699895784044,,,,,4.035210704260329,,,,,,0.40686639,,0.9781187290638694,,0.40686639,0.0,0.0,0.0,2.717181,Neptunian,Hot
HD 135872 b,HD 135872,1,1,Radial Velocity,2022.0,2422.32597,4.172,0.164,1744.56012602,,,,,,1.646,0.7575044080668786,,,,,0.3287121890553952,,,,,,0.35190932,,0.7192243953104072,,0.35190932,0.0,1.0,1.0,0.50376939,Jovian,Warm
HD 136118 b,HD 136118,1,1,Radial Velocity,2022.0,1187.59765,2.327,0.344,4164.18778851,,,,,,1.18,0.2515870255714387,,,,,0.3296053550474562,,,,,,0.3890917,,0.9997515449181604,,0.3890917,0.0,1.0,1.0,0.72904726,Jovian,Warm
HD 13724 c,HD 13724,1,1,Radial Velocity,2022.0,142.22895,0.534,0.651,50.85254512,,,,,,1.004,0.0060679948315018,,,,,3.556194293895173,,,,,,0.2673027,,0.9985575950383576,,0.2673027,0.0,0.0,0.0,5.2436203,Jovian,Hot
HD 140901 b,HD 140901,1,2,Radial Velocity,2022.0,9.02378,0.085,0.472,15.57359194,,,,,,0.99,-0.0152768189085752,,,,,133.62426508472194,,,,,,0.18300935,,0.9983411989198256,,0.18300935,0.0,0.0,0.0,124.13415,Neptunian,Hot
HD 140901 c,HD 140901,1,2,Radial Velocity,2022.0,14386.0,11.8,0.77,572.0911326,,,,,,1.06,0.0885705284266958,3.2,,G7 IV,,0.0088065643694324,,,,,,0.0762744,,0.9991755753136016,,0.0762744,0.0,0.0,0.0,0.0088999063,Jovian,Cold
HD 142 A d,HD 142,2,3,Radial Velocity,2022.0,108.45299,0.474,0.13,82.63538582,,,,,,1.21,0.2897487961075752,,,,,8.67345466360448,,,,,,0.15349783,,0.9998159280950366,,0.15349783,0.0,0.0,0.0,13.370402,Jovian,Hot
HD 144899 b,HD 144899,1,1,Radial Velocity,2022.0,40.43914,0.242,0.821,20.34101805,,,,,,1.16,0.2256029622942146,,,,,28.705970243825615,,,,,,0.16669069,,0.9996965529699712,,0.16669069,0.0,0.0,0.0,102.98827,Neptunian,Hot
HD 149806 b,HD 149806,1,1,Radial Velocity,2022.0,16521.52778,12.404,0.357,4003.68444298,,,,,,0.93,-0.110309680061227,,,,,0.0050415816464059,,,,,,0.076378492,,0.9969815836752915,,0.076378492,0.0,0.0,0.0,0.0039580482,Jovian,Cold
HD 151450 b,HD 151450,1,2,Radial Velocity,2022.0,21.89288,0.16,0.496,38.45723725,,,,,,1.14,0.1991669796776539,,,,,61.79125477276356,,,,,,0.13144645,,0.9996293938593735,,0.13144645,0.0,0.0,0.0,76.573583,Neptunian,Hot
HD 151450 c,HD 151450,1,2,Radial Velocity,2022.0,18144.76236,14.131,0.138,1636.18063924,,,,,,1.14,0.1991669796776539,,,,,0.0079217509917161,,,,,,0.078775909,,0.9996293938593735,,0.078775909,0.0,0.0,0.0,0.0086065569,Jovian,Cold
HD 153557 b,HD 153557,1,3,Radial Velocity,2022.0,7.29903,0.068,0.065,20.34101805,,,,,,0.79,-0.3583051804834549,,,,,94.77133406831447,,,,,,0.17483554,,0.9878715650157256,,0.17483554,0.0,0.0,0.0,59.415747,Neptunian,Hot
HD 153557 c,HD 153557,1,3,Radial Velocity,2022.0,15.27018,0.111,0.511,17.48056238,,,,,,0.79,-0.3583051804834549,,,,,35.56713324664282,,,,,,0.20951959,,0.9878715650157256,,0.20951959,0.0,0.0,0.0,25.886145,Neptunian,Hot
HD 153557 d,HD 153557,1,3,Radial Velocity,2022.0,40654.64809,21.449,0.152,8725.66108578,,,,,,0.79,-0.3583051804834549,,,,,0.0009525345146136,,,,,,0.074918746,,0.9878715650157256,,0.074918746,0.0,0.0,0.0,0.00060292284,Jovian,Cold
HD 155918 b,HD 155918,1,2,Radial Velocity,2022.0,1.87567,0.03,0.194,7.62788177,,,,,,1.03,0.0449302864681027,,,,,1232.2186481387253,,,,,,0.22422166,,0.9988874639671398,,0.22422166,0.0,0.0,0.0,1175.1351,Superterran,Hot
HD 155918 c,HD 155918,1,2,Radial Velocity,2022.0,17202.19446,13.183,0.071,1878.04805696,,,,,,1.03,0.0449302864681027,,,,,0.0063811915629818,,,,,,0.076016068,,0.9988874639671398,,0.076016068,0.0,0.0,0.0,0.0059850654,Jovian,Cold
HD 156098 b,HD 156098,1,2,Radial Velocity,2022.0,21.85849,0.167,0.109,15.89142035,,,,,,1.29,0.3870639860473714,,,,,87.42407456658641,,,,,,0.17481598,,0.9999172827771484,,0.17481598,0.0,0.0,0.0,419.91601,Neptunian,Hot
HD 156098 c,HD 156098,1,2,Radial Velocity,2022.0,7841.5839,8.415,0.391,1661.6069118,,,,,,1.29,0.3870639860473714,,,,,0.0344314843318018,,,,,,0.21999139,,0.9999172827771484,,0.21999139,0.0,0.0,0.0,0.17861567,Jovian,Cold
HD 168863 b,HD 168863,1,1,Radial Velocity,2022.0,14773.93272,10.961,0.187,2154.87659946,,,,,,0.8,-0.3391850455281974,,,,,0.0038116638998116,,,,,,0.072987305,,0.9890130573694068,,0.072987305,0.0,0.0,0.0,0.002673185,Jovian,Cold
