pl_name,hostname,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbsmax,pl_orbeccen,pl_bmasse,pl_rade,pl_dens,pl_eqt,st_teff,st_rad,st_mass,st_lum,st_age,st_met,st_spectype
Kepler-1398 b,Kepler-1398,1,2,Transit,2016.0,2.78815679,,,,0.9,,,6126.0,1.18,1.13,,3.09,0.01,
Kepler-1398 c,Kepler-1398,1,2,Transit,2016.0,4.13827595,,,,1.03,,,6126.0,1.18,1.13,,3.09,0.01,
Kepler-1399 b,Kepler-1399,1,1,Transit,2016.0,1.638653058,,,,1.25,,,5735.0,0.96,0.97,,4.37,-0.03,
Kepler-1400 b,Kepler-1400,1,1,Transit,2016.0,9.06689421,,,,1.62,,,5044.0,0.78,0.83,,4.57,0.04,
Kepler-1891 b,Kepler-1891,1,1,Transit,2021.0,4.02229023,,,,1.52139156,,,5516.0,0.827,0.873,,,-0.14,
Kepler-51 b,Kepler-51,1,4,Transit,2012.0,45.154,0.2514,0.04,2.1,7.1,0.03,543.0,6018.0,0.94,1.04,,0.3,,
Kepler-1892 b,Kepler-1892,1,1,Transit,2021.0,6.331230164,,,,1.83707938,,,5383.0,0.759,0.851,,,-0.22,
Kepler-1401 b,Kepler-1401,1,1,Transit,2016.0,11.20066445,,,,1.68,,,5964.0,1.1,1.07,,3.55,0.04,
Kepler-1402 b,Kepler-1402,1,1,Transit,2016.0,2.03387914,,,,0.76,,,5416.0,0.87,0.9,,4.57,0.03,
Kepler-1403 b,Kepler-1403,1,1,Transit,2016.0,5.19492202,,,,2.14,,,6060.0,1.15,1.11,,3.31,0.03,
Kepler-1404 b,Kepler-1404,1,1,Transit,2016.0,15.9314739,,,,2.01,,,5261.0,0.8,0.84,,4.57,-0.09,
Kepler-27 c,Kepler-27,1,3,Transit,2011.0,31.3309,0.191,,4385.87,4.9,,,5400.0,0.59,0.65,,,0.41,
Kepler-1405 b,Kepler-1405,1,1,Transit,2016.0,28.2274184,,,,3.96,,,5925.0,1.07,1.05,,3.63,0.03,
Kepler-1406 b,Kepler-1406,1,1,Transit,2016.0,11.62905828,,,,1.1,,,5892.0,1.12,1.05,,5.01,0.04,
Kepler-1407 b,Kepler-1407,1,1,Transit,2016.0,20.0711504,,,,2.25,,,6010.0,1.15,1.1,,3.24,0.05,
Kepler-1408 b,Kepler-1408,1,1,Transit,2016.0,2.99793191,,,,0.89,,,6170.0,1.35,1.21,,2.57,0.0,
Kepler-209 c,Kepler-209,1,2,Transit,2014.0,41.749882,0.231,,,3.1,,,5513.0,0.935,,,,,
Kepler-1410 b,Kepler-1410,1,1,Transit,2016.0,60.866168,,,,1.78,,,4092.0,0.6,0.63,,4.07,0.01,
Kepler-1411 b,Kepler-1411,1,1,Transit,2016.0,86.1150888,,,,2.82,,,5664.0,0.92,0.95,,4.17,-0.04,
Kepler-1412 b,Kepler-1412,1,1,Transit,2016.0,3.6146051,,,,0.83,,,5880.0,1.27,1.06,,6.31,0.04,
Kepler-1893 b,Kepler-1893,1,1,Transit,2021.0,4.179369926,,,,1.70557445,,,5633.0,1.162,0.973,,,0.16,
Kepler-229 d,Kepler-229,1,3,Transit,2014.0,41.194912,0.22,,,3.85,,,5120.0,0.728,,,,,
Kepler-1894 b,Kepler-1894,1,2,Transit,2021.0,2.762660027,,,,1.20117759,,,5772.0,0.901,0.999,,,0.0,
Kepler-1894 c,Kepler-1894,1,2,Transit,2023.0,5.05368985,0.0576,0.0,,1.21,,1007.0,5772.0,0.901,0.999,,,0.0,
Kepler-1413 b,Kepler-1413,1,1,Transit,2016.0,13.1829642,,,,1.82,,,5196.0,0.8,0.84,,4.68,-0.05,
Kepler-1414 b,Kepler-1414,1,1,Transit,2016.0,3.51576315,,,,1.23,,,4951.0,0.75,0.8,,4.68,-0.02,
Kepler-130 d,Kepler-130,2,3,Transit,2014.0,87.517905,0.377,,,1.64,,,5884.0,1.127,,,,,
Kepler-1895 b,Kepler-1895,1,1,Transit,2021.0,6.070290089,,,,2.11934728,,,5076.0,0.763,0.86,,,0.1,
Kepler-30 b,Kepler-30,1,3,Transit,2012.0,29.33434,0.18,0.042,11.3,3.9,1.02,,5498.0,0.95,0.99,,2.0,0.18,
Kepler-1415 b,Kepler-1415,1,1,Transit,2016.0,0.63642408,,,,1.29,,,5267.0,0.84,0.89,,4.17,0.12,
Kepler-1416 b,Kepler-1416,1,1,Transit,2016.0,1.49514952,,,,0.88,,,6019.0,1.15,1.09,,2.95,0.03,
Kepler-75 b,Kepler-75,1,1,Transit,2013.0,8.8849116,0.0818,0.57,3209.9,11.77,11.0,767.0,5200.0,0.89,0.91,,6.2,0.3,K0 V
Kepler-1417 b,Kepler-1417,1,1,Transit,2016.0,20.3505213,,,,1.0,,,5839.0,1.02,1.02,,4.07,0.02,
Kepler-1896 b,Kepler-1896,1,1,Transit,2021.0,44.87020111,,,,3.09935997,,,6122.0,0.996,1.07,,,-0.1,
Kepler-131 c,Kepler-131,1,2,Transit,2014.0,25.5169,,,8.25,0.84,77.7,,5685.0,1.03,1.02,,3.66,0.12,
Kepler-1695 b,Kepler-1695,1,1,Transit,2020.0,4.7329,,,,1.11948901,,,5473.19,0.987155,0.96,-0.10357,,-0.0347,
Kepler-1418 b,Kepler-1418,1,1,Transit,2016.0,22.4764425,,,,1.66,,,4770.0,0.72,0.77,,3.63,0.0,
Kepler-156 c,Kepler-156,1,2,Transit,2014.0,15.906801,0.117,,,2.55,,,5094.0,0.807,,,,,
Kepler-1992 b,Kepler-1992,1,1,Transit,2023.0,15.6112238,0.1169,0.0,,0.91,,637.0,5383.0,0.842,0.874,,,0.0,
Kepler-1419 b,Kepler-1419,1,1,Transit,2016.0,42.5215895,,,,2.86,,,5796.0,1.01,1.01,,4.37,0.04,
Kepler-1420 b,Kepler-1420,1,1,Transit,2016.0,6.69960006,,,,1.28,,,5187.0,0.79,0.82,,4.9,-0.1,
Kepler-405 c,Kepler-405,1,2,Transit,2014.0,29.726682,0.188,,,4.66,,,5818.0,0.893,,,,,
Kepler-405 b,Kepler-405,1,2,Transit,2014.0,10.613839,0.095,,,2.08,,,5818.0,0.893,,,,,
Kepler-1421 b,Kepler-1421,1,1,Transit,2016.0,6.9131112,,,,0.93,,,6335.0,1.42,1.25,,2.75,0.05,
Kepler-1983 b,Kepler-1983,1,1,Transit,2023.0,7.32851947,0.0689,0.0,,2.33,,807.0,5135.0,0.874,0.812,,,0.12,
Kepler-1422 b,Kepler-1422,1,1,Transit,2016.0,18.6051942,,,,2.02,,,6194.0,1.23,1.15,,3.02,0.0,
Kepler-1897 b,Kepler-1897,1,1,Transit,2021.0,24.22030067,,,,2.81407954,,,5165.0,0.761,0.859,,,0.02,
Kepler-1423 b,Kepler-1423,1,1,Transit,2016.0,23.955378,,,,1.06,,,4939.0,0.75,0.79,,4.68,-0.02,
Kepler-1898 b,Kepler-1898,1,1,Transit,2021.0,4.765620232,,,,0.93353523,,,5702.0,1.125,0.837,,,-0.28,
Kepler-1900 b,Kepler-1900,1,1,Transit,2021.0,2.986229897,,,,1.62314676,,,6173.0,1.041,1.104,,,-0.04,
Kepler-1901 b,Kepler-1901,1,1,Transit,2021.0,3.484129906,,,,1.47418907,,,5696.0,0.921,1.022,,,0.14,
Kepler-1902 b,Kepler-1902,1,1,Transit,2021.0,3.822220087,,,,1.17563613,,,3729.0,0.514,0.52,,,0.06,
Kepler-1903 b,Kepler-1903,1,1,Transit,2021.0,17.0678997,,,,2.28642395,,,6347.0,0.996,1.053,,,-0.34,
Kepler-1424 b,Kepler-1424,1,1,Transit,2016.0,29.6091744,,,,1.16,,,5838.0,1.07,1.02,,5.25,0.01,
Kepler-1905 b,Kepler-1905,1,1,Transit,2021.0,3.42392993,,,,1.4460734,,,5788.0,1.015,1.038,,,0.16,
Kepler-431 d,Kepler-431,1,3,Transit,2015.0,11.922,0.1045,,,1.11,,856.0,6004.0,1.092,1.071,,,0.07,
Kepler-431 b,Kepler-431,1,3,Transit,2015.0,6.803,0.0719,,,0.764,,1032.0,6004.0,1.092,1.071,,,0.07,
Kepler-431 c,Kepler-431,1,3,Transit,2015.0,8.703,0.0847,,,0.668,,951.0,6004.0,1.092,1.071,,,0.07,
Kepler-92 c,Kepler-92,1,3,Transit,2013.0,26.723,,,6.1,2.6,,,,1.7,1.21,,,,
Kepler-1426 b,Kepler-1426,1,1,Transit,2016.0,14.2563227,,,,1.56,,,5831.0,1.02,1.02,,4.07,0.03,
Kepler-1427 b,Kepler-1427,1,1,Transit,2016.0,0.968972376,,,,1.1,,,5793.0,1.01,1.01,,4.07,0.06,
Kepler-1906 b,Kepler-1906,1,1,Transit,2021.0,7.362689972,,,,2.77615754,,,5868.0,0.894,0.987,,,-0.12,
Kepler-1428 b,Kepler-1428,1,1,Transit,2016.0,10.67607169,,,,1.64,,,6184.0,1.36,1.28,,2.04,0.35,
Kepler-1429 b,Kepler-1429,1,1,Transit,2016.0,4.48487493,,,,1.29,,,5902.0,1.07,1.05,,4.17,0.04,
Kepler-92 d,Kepler-92,1,3,Transit,2015.0,49.3568,,0.07,,2.067,,,5904.34,1.81719,1.07,0.55818,,0.1381,
Kepler-1430 b,Kepler-1430,1,1,Transit,2016.0,2.46050993,,,,1.18,,,4796.0,0.72,0.77,,2.09,-0.03,
Kepler-1431 b,Kepler-1431,1,1,Transit,2016.0,5.86601526,,,,1.47,,,5806.0,1.03,1.03,,4.27,0.07,
Kepler-1432 b,Kepler-1432,1,1,Transit,2016.0,23.9109011,,,,2.22,,,6031.0,1.13,1.09,,3.47,0.02,
Kepler-1433 b,Kepler-1433,1,1,Transit,2016.0,4.13592271,,,,1.56,,,6097.0,1.19,1.14,,3.02,0.07,
Kepler-1434 b,Kepler-1434,1,1,Transit,2016.0,8.05333618,,,,1.11,,,6291.0,2.04,1.47,,2.57,0.19,
Kepler-575 b,Kepler-575,1,1,Transit,2016.0,9.37891944,,,,2.39,,,5710.0,0.95,0.97,,3.98,0.0,
Kepler-1435 b,Kepler-1435,1,1,Transit,2016.0,4.45343281,,,,0.86,,,6356.0,1.32,1.21,,2.63,-0.03,
Kepler-1436 b,Kepler-1436,1,1,Transit,2016.0,9.705716,,,,1.31,,,5972.0,1.09,1.06,,3.8,-0.01,
Kepler-1907 c,Kepler-1907,1,2,Transit,2021.0,14.86390018,,,,1.15547044,,,5159.0,0.8,0.752,,,-0.16,
Kepler-1907 b,Kepler-1907,1,2,Transit,2021.0,5.652450085,,,,0.86973029,,,5159.0,0.8,0.752,,,-0.16,
Kepler-1437 b,Kepler-1437,1,1,Transit,2016.0,10.9295461,,,,1.37,,,5557.0,0.9,0.93,,4.57,-0.02,
Kepler-1909 b,Kepler-1909,1,1,Transit,2021.0,2.391609907,,,,1.09217411,,,4935.0,0.685,0.663,,,-0.42,
Kepler-1910 b,Kepler-1910,1,1,Transit,2021.0,5.688769817,,,,1.184,,,4234.0,0.639,0.636,,,-0.02,
Kepler-1438 b,Kepler-1438,1,1,Transit,2016.0,2.31942009,,,,0.94,,,5530.0,0.96,0.97,,5.37,0.2,
Kepler-1439 b,Kepler-1439,1,1,Transit,2016.0,8.07392849,,,,1.46,,,3578.0,0.43,0.46,,4.07,-0.03,
Kepler-1977 b,Kepler-1977,1,1,Transit,2023.0,4.53702121,0.0486,0.0,,1.66,,798.0,4805.0,0.688,0.769,,,-0.06,
Kepler-1440 b,Kepler-1440,1,1,Transit,2016.0,39.859484,,,,1.26,,,5698.0,0.96,0.98,,4.47,0.04,
Kepler-1441 b,Kepler-1441,1,1,Transit,2016.0,39.4419839,,,,1.31,,,5802.0,1.0,1.0,,3.89,0.01,
Kepler-511 b,Kepler-511,1,2,Transit,2016.0,296.637865,,,,6.35,,,5770.0,1.2,1.0,,7.94,0.01,
Kepler-134 c,Kepler-134,1,2,Transit,2014.0,10.105785,0.092,,,1.26,,,5983.0,1.176,,,,,
Kepler-135 c,Kepler-135,1,2,Transit,2014.0,11.448708,0.103,,,1.16,,,6090.0,1.275,,,,,
Kepler-139 d,Kepler-139,1,5,Transit,2023.0,7.305699922,0.0755533961,0.0,4.65807623,1.695,5.270467,,,,1.078,,,,
Kepler-406 c,Kepler-406,1,2,Transit,2014.0,4.62332,,,2.71,0.85,24.39,,5538.0,1.07,1.07,,5.84,0.18,
Kepler-140 c,Kepler-140,1,2,Transit,2014.0,91.353282,0.414,,,1.8,,,6077.0,1.288,,,,,
Kepler-524 c,Kepler-524,1,2,Transit,2016.0,1.88897906,,,,0.96,,,6014.0,1.1,1.09,,3.02,0.02,
Kepler-683 b,Kepler-683,1,1,Transit,2016.0,2.539183179,,,,1.97,,,5703.0,0.95,0.96,,4.37,-0.03,
Kepler-1717 b,Kepler-1717,1,1,Transit,2021.0,30.65279961,,,,2.98929758,,,6200.0,1.64,1.158,,,-0.06,
Kepler-534 c,Kepler-534,1,2,Transit,2021.0,7.378689766,,,,1.227,,,5936.0,0.965,1.075,,,0.07,
Kepler-149 c,Kepler-149,1,3,Transit,2014.0,55.328328,0.281,,,1.61,,,5381.0,0.953,,,,,
Kepler-150 b,Kepler-150,1,5,Transit,2014.0,3.428054,0.044,,,1.25,,,5560.0,0.939,,,,,
Kepler-549 c,Kepler-549,1,3,Transit,2016.0,117.040498,,,,2.93,,,5360.0,0.84,0.88,,4.57,-0.03,
Kepler-157 d,Kepler-157,1,3,Transit,2016.0,7.02573474,,,,1.46,,,5866.0,1.03,1.02,,4.07,-0.01,
Kepler-164 b,Kepler-164,1,4,Transit,2014.0,5.03503,0.058,,,1.41,,,5888.0,1.148,,,,,
Kepler-169 b,Kepler-169,1,5,Transit,2014.0,3.250619,0.04,,,1.13,,,4997.0,0.763,,,,,
Kepler-169 d,Kepler-169,1,5,Transit,2014.0,8.348125,0.075,,,1.25,,,4997.0,0.763,,,,,
Kepler-684 b,Kepler-684,1,1,Transit,2016.0,6.770302008,,,,3.36,,,5493.0,0.86,0.89,,4.37,-0.11,
Kepler-169 f,Kepler-169,1,5,Transit,2014.0,87.090195,0.359,,,2.58,,,4997.0,0.763,,,,,
Kepler-171 d,Kepler-171,1,3,Transit,2014.0,39.595519,0.223,,,1.89,,,5642.0,0.839,,,,,
Kepler-172 e,Kepler-172,1,4,Transit,2014.0,35.118736,0.211,,,2.76,,,5526.0,1.085,,,,,
Kepler-174 d,Kepler-174,1,3,Transit,2014.0,247.35373,0.677,,,2.19,,,4880.0,0.622,,,,,
Kepler-589 c,Kepler-589,1,2,Transit,2021.0,3.52466011,,,,1.11727238,,,5372.0,0.916,0.832,,,-0.02,
Kepler-603 d,Kepler-603,1,3,Transit,2016.0,6.2171292,,,,1.32,,,5808.0,1.01,1.01,,4.37,0.03,
Kepler-605 c,Kepler-605,1,2,Transit,2016.0,2.358951515,,,,0.86,,,5462.0,0.88,0.91,,4.47,0.02,
Kepler-610 c,Kepler-610,1,2,Transit,2016.0,151.86392,,,,3.3,,,5943.0,1.13,1.1,,3.55,0.12,
Kepler-191 b,Kepler-191,1,3,Transit,2014.0,9.939632,0.087,,,1.34,,,5282.0,0.789,,,,,
Kepler-192 d,Kepler-192,1,3,Transit,2016.0,6.47027579,,,,1.02,,,5487.0,0.94,0.94,,6.76,0.13,
Kepler-117 c,Kepler-117,1,2,Transit,2014.0,50.790391,0.2804,0.0323,584.78,12.341,1.74,704.0,6150.0,1.606,1.129,,5.3,-0.04,F8 V
Kepler-616 d,Kepler-616,1,3,Transit,2021.0,51.06740189,,,,2.653,,,6004.0,0.977,1.061,,,-0.02,
Kepler-194 d,Kepler-194,1,3,Transit,2014.0,52.814973,0.275,,,2.4,,,6089.0,1.025,,,,,
Kepler-195 c,Kepler-195,1,2,Transit,2014.0,34.096863,0.197,,,1.55,,,5329.0,0.775,,,,,
Kepler-619 c,Kepler-619,1,3,Transit,2016.0,1.208465026,,,,1.69,,,5980.0,1.11,1.09,,3.47,0.05,
Kepler-197 e,Kepler-197,2,4,Transit,2014.0,25.209715,0.164,,,0.91,,,6004.0,1.12,,,,,
Kepler-198 d,Kepler-198,1,3,Transit,2016.0,1.31184443,,,,1.53,,,5636.0,0.93,0.97,,3.72,0.04,
Kepler-625 c,Kepler-625,1,2,Transit,2016.0,4.1653651,,,,1.05,,,5789.0,0.96,1.04,,1.51,0.1,
Kepler-200 c,Kepler-200,1,2,Transit,2014.0,10.222157,0.09,,,1.59,,,5678.0,0.944,,,,,
Kepler-1990 c,Kepler-1990,1,2,Transit,2023.0,4.06844957,0.0504,0.0,,0.98,,1170.0,5751.0,1.071,1.028,,,0.21,
Kepler-208 d,Kepler-208,1,4,Transit,2014.0,11.131786,0.103,,,1.2,,,6092.0,1.314,,,,,
Kepler-215 e,Kepler-215,1,4,Transit,2014.0,68.16101,0.314,,,1.75,,,5739.0,1.027,,,,,
Kepler-217 c,Kepler-217,1,3,Transit,2014.0,8.586004,0.089,,,1.85,,,6171.0,1.799,,,,,
Kepler-217 d,Kepler-217,1,3,Transit,2016.0,3.88689525,,,,1.32,,,6341.0,1.76,1.37,,2.63,0.09,
Kepler-653 c,Kepler-653,1,2,Transit,2016.0,0.900376476,,,,0.78,,,5665.0,1.19,1.02,,7.76,0.23,
Kepler-220 d,Kepler-220,1,4,Transit,2014.0,28.122397,0.163,,,0.98,,,4632.0,0.666,,,,,
Kepler-220 e,Kepler-220,1,4,Transit,2014.0,45.902733,0.226,,,1.33,,,4632.0,0.666,,,,,
Kepler-220 b,Kepler-220,1,4,Transit,2014.0,4.159807,0.046,,,0.81,,,4632.0,0.666,,,,,
Kepler-656 c,Kepler-656,1,2,Transit,2023.0,5.25449393,0.0602,0.0,,1.41,,975.0,5550.0,0.954,1.05,,,0.46,
Kepler-62 c,Kepler-62,1,5,Transit,2013.0,12.4417,0.0929,,4.0,0.54,,578.0,4925.0,0.64,0.69,-0.678,7.0,-0.37,K2 V
Kepler-62 f,Kepler-62,1,5,Transit,2013.0,267.291,0.718,,35.0,1.41,,208.0,4925.0,0.64,0.69,-0.678,7.0,-0.37,K2 V
Kepler-154 c,Kepler-154,1,5,Transit,2014.0,62.303276,0.303,,,2.95,,,5690.0,1.001,,,,,
Kepler-368 c,Kepler-368,1,2,Transit,2014.0,72.379334,0.36,,,3.88,,,5502.0,2.019,,,,,
Kepler-149 b,Kepler-149,1,3,Transit,2014.0,29.198943,0.184,,,4.21,,,5381.0,0.953,,,,,
Kepler-1541 b,Kepler-1541,1,1,Transit,2016.0,8.40691199,,,,1.16,,,5282.0,0.81,0.86,,4.47,-0.04,
Kepler-1542 b,Kepler-1542,1,4,Transit,2016.0,3.95116882,,,,0.76,,,5564.0,0.99,0.94,,8.51,0.06,
Kepler-1542 c,Kepler-1542,1,4,Transit,2016.0,2.89223021,,,,0.65,,,5564.0,0.99,0.94,,8.51,0.06,
Kepler-1543 b,Kepler-1543,1,1,Transit,2016.0,6.96710269,,,,2.71,,,6561.0,1.65,1.39,,1.91,0.07,
Kepler-1544 b,Kepler-1544,1,1,Transit,2016.0,168.811174,,,,1.78,,,4886.0,0.74,0.81,,2.34,0.02,
Kepler-371 c,Kepler-371,1,2,Transit,2014.0,67.968015,0.313,,,1.78,,,5666.0,0.992,,,,,
Kepler-167 b,Kepler-167,2,4,Transit,2014.0,4.3931539,0.04825,0.0,,1.718,,918.0,4884.0,0.749,0.777,-0.5391,7.1,0.02,
Kepler-372 d,Kepler-372,1,3,Transit,2014.0,30.092568,0.201,,,1.69,,,6509.0,1.137,,,,,
Kepler-1545 b,Kepler-1545,1,1,Transit,2016.0,163.692349,,,,2.7,,,5201.0,0.8,0.84,,4.47,-0.06,
Kepler-1934 b,Kepler-1934,1,1,Transit,2021.0,1.419759989,,,,0.91307734,,,5925.0,1.035,0.968,,,-0.14,
Kepler-1701 b,Kepler-1701,1,1,Transit,2020.0,169.134,,,,2.22186207,,,5146.0,0.840217,0.87,-0.35064,,0.03,
Kepler-1935 b,Kepler-1935,1,1,Transit,2021.0,3.951400042,,,,2.50271696,,,5570.0,0.899,0.845,,,-0.18,
Kepler-372 b,Kepler-372,1,3,Transit,2014.0,6.849692,0.075,,,1.36,,,6509.0,1.137,,,,,
Kepler-9 b,Kepler-9,1,3,Transit,2010.0,19.23891,0.143,0.0609,43.4,8.29,0.42,,5774.0,0.958,1.022,-0.038,2.0,0.05,
Kepler-1936 b,Kepler-1936,1,1,Transit,2021.0,126.5569992,,,,3.16615594,,,6501.0,1.854,1.419,,,0.1,
Kepler-1937 b,Kepler-1937,1,1,Transit,2021.0,9.688599586,,,,3.0229133,,,6457.0,1.196,1.19,,,-0.06,
Kepler-1546 b,Kepler-1546,1,1,Transit,2016.0,19.5974971,,,,3.13,,,5623.0,0.93,0.95,,3.72,0.01,
Kepler-1938 b,Kepler-1938,1,1,Transit,2021.0,13.06260014,,,,1.82828927,,,4522.0,0.655,0.646,,,-0.22,
Kepler-1547 b,Kepler-1547,1,1,Transit,2016.0,0.692979676,,,,0.9,,,6078.0,1.18,1.12,,3.39,0.04,
Kepler-1548 b,Kepler-1548,1,1,Transit,2016.0,124.828679,,,,2.64,,,5706.0,0.97,0.99,,4.37,0.05,
Kepler-482 b,Kepler-482,1,1,Transit,2016.0,56.35418576,,,,2.36,,,4871.0,0.72,0.75,,6.03,-0.13,
Kepler-1549 b,Kepler-1549,1,1,Transit,2016.0,214.886545,,,,2.57,,,5324.0,0.84,0.88,,4.79,0.02,
Kepler-1154 c,Kepler-1154,1,2,Transit,2016.0,8.45808312,,,,2.36,,,6327.0,1.43,1.26,,2.29,0.04,
Kepler-440 b,Kepler-440,1,1,Transit,2015.0,101.11141,0.242,0.34,,1.86,,,4134.0,0.559,0.575,-1.102,1.3,-0.3,
Kepler-1550 b,Kepler-1550,1,1,Transit,2016.0,225.582809,,,,3.02,,,5991.0,1.11,1.07,,3.55,0.01,
Kepler-1551 b,Kepler-1551,1,1,Transit,2016.0,24.4973698,,,,2.66,,,6136.0,1.22,1.14,,2.88,0.01,
Kepler-1814 c,Kepler-1814,1,2,Transit,2023.0,0.626281766,0.0133,0.0,,1.76,,1711.0,4922.0,0.823,0.79,,,0.2,
Kepler-1939 b,Kepler-1939,1,1,Transit,2021.0,2.790659904,,,,1.16480773,,,4353.0,0.603,0.648,,,-0.18,
Kepler-234 b,Kepler-234,1,2,Transit,2014.0,2.711506,0.04,,,3.7,,,6224.0,1.113,,,,,
Kepler-1940 b,Kepler-1940,1,1,Transit,2021.0,4.950610161,,,,1.54732469,,,5431.0,0.717,0.802,,,-0.44,
Kepler-1552 b,Kepler-1552,1,1,Transit,2016.0,184.771853,,,,2.47,,,5202.0,0.78,0.85,,3.31,-0.07,
Kepler-1162 c,Kepler-1162,1,2,Transit,2023.0,59.284064,0.2832,0.0,,1.81,,401.0,5225.0,0.859,0.861,,,0.14,
Kepler-685 b,Kepler-685,1,1,Transit,2016.0,1.6255222,,,,10.58,,,5963.0,1.16,1.11,,3.39,0.15,
Kepler-154 f,Kepler-154,1,5,Transit,2016.0,9.91935684,,,,1.5,,,5769.0,0.98,0.98,,4.47,-0.04,
Kepler-1165 b,Kepler-1165,1,2,Transit,2016.0,9.478522,,,,1.55,,,6080.0,1.18,1.13,,3.24,0.05,
Kepler-541 b,Kepler-541,1,1,Transit,2016.0,5.08005848,,,,3.36,,,6166.0,2.06,1.41,,3.09,0.07,
Kepler-1553 b,Kepler-1553,1,1,Transit,2016.0,4.24261881,,,,1.15,,,5288.0,0.81,0.85,,4.57,-0.09,
Kepler-1554 b,Kepler-1554,1,1,Transit,2016.0,198.088774,,,,2.9,,,5297.0,0.81,0.84,,4.68,-0.1,
Kepler-378 c,Kepler-378,1,2,Transit,2014.0,28.906009,0.166,,,0.7,,,4661.0,0.671,,,,,
Kepler-1555 b,Kepler-1555,1,1,Transit,2016.0,8.10501635,,,,1.61,,,5866.0,1.06,1.04,,4.37,0.03,
Kepler-1556 b,Kepler-1556,1,1,Transit,2016.0,8.82713457,,,,1.96,,,5608.0,0.95,0.97,,4.9,0.08,
Kepler-542 b,Kepler-542,1,1,Transit,2016.0,13.14497566,,,,1.57,,,5526.0,0.9,0.93,,4.57,0.02,
Kepler-379 b,Kepler-379,1,2,Transit,2014.0,20.09838,0.152,,,1.66,,,6054.0,1.306,,,,,
Kepler-1557 b,Kepler-1557,1,1,Transit,2016.0,3.74032496,,,,1.53,,,6099.0,1.17,1.11,,3.31,0.02,
Kepler-1178 b,Kepler-1178,1,1,Transit,2016.0,31.80634,,,,1.07,,,4990.0,0.75,0.8,,4.68,-0.05,
Kepler-1558 b,Kepler-1558,1,1,Transit,2016.0,3.50470358,,,,0.68,,,5101.0,0.79,0.83,,4.9,0.0,
Kepler-1941 b,Kepler-1941,1,1,Transit,2021.0,31.33510017,,,,2.64976949,,,6404.0,1.142,1.175,,,-0.06,
Kepler-1942 b,Kepler-1942,1,1,Transit,2021.0,4.626049995,,,,2.1170287,,,5834.0,0.797,0.852,,,-0.5,
Kepler-1181 c,Kepler-1181,1,2,Transit,2023.0,8.93484887,0.0928,0.0,,1.83,,1124.0,6688.0,1.347,1.336,,,0.07,
Kepler-1943 b,Kepler-1943,1,1,Transit,2021.0,4.850180149,,,,1.54869189,,,6032.0,0.973,1.055,,,-0.06,
Kepler-1982 b,Kepler-1982,1,1,Transit,2023.0,3.82315697,0.0511,0.0,,0.77,,1282.0,6202.0,1.122,1.213,,,0.21,
Kepler-198 b,Kepler-198,1,3,Transit,2014.0,17.790037,0.131,,,2.82,,,5574.0,0.94,,,,,
Kepler-1559 b,Kepler-1559,1,1,Transit,2016.0,0.971915428,,,,0.72,,,5316.0,0.82,0.86,,4.27,-0.04,
Kepler-1560 b,Kepler-1560,1,1,Transit,2016.0,3.03195744,,,,0.89,,,5815.0,1.02,1.02,,4.17,0.04,
Kepler-1944 b,Kepler-1944,1,1,Transit,2021.0,9.842579842,,,,2.75971163,,,5585.0,0.972,1.064,,,0.48,
Kepler-5 b,Kepler-5,1,1,Transit,2009.0,3.5484657,0.0538,,670.93913,15.984034,0.4,1750.0,6297.0,1.793,1.374,,,0.04,
Kepler-466 b,Kepler-466,1,2,Transit,2016.0,51.07926307,,,,2.85,,,5927.0,1.05,1.04,,3.47,-0.01,
Kepler-1561 b,Kepler-1561,1,1,Transit,2016.0,1.005207007,,,,1.09,,,5957.0,1.11,1.07,,3.39,0.04,
Kepler-430 c,Kepler-430,1,2,Transit,2015.0,110.979,0.4757,,,1.75,,458.0,5884.0,1.485,1.166,,,0.2,
Kepler-1945 b,Kepler-1945,1,1,Transit,2021.0,6.080039978,,,,1.289,,,4991.0,0.804,0.767,,,0.04,
Kepler-1946 b,Kepler-1946,1,1,Transit,2021.0,3.035190105,,,,2.48812698,,,5505.0,0.873,0.887,,,-0.04,
Kepler-576 b,Kepler-576,1,1,Transit,2016.0,29.91136794,,,,3.27,,,5672.0,0.97,0.99,,4.47,0.09,
Kepler-1947 b,Kepler-1947,1,1,Transit,2021.0,6.963630199,,,,1.0101666,,,6040.0,1.686,0.984,,,-0.44,
Kepler-1562 b,Kepler-1562,1,1,Transit,2016.0,64.2737752,,,,3.55,,,5760.0,1.05,1.02,,4.79,0.11,
Kepler-1563 b,Kepler-1563,1,1,Transit,2016.0,3.43276598,,,,0.75,,,5765.0,0.99,1.0,,4.07,0.02,
Kepler-1564 b,Kepler-1564,1,1,Transit,2016.0,18.0540381,,,,1.47,,,5528.0,0.9,0.93,,4.57,0.03,
Kepler-1565 b,Kepler-1565,1,1,Transit,2016.0,1.538188437,,,,1.19,,,4940.0,0.73,0.76,,5.62,-0.16,
Kepler-1727 b,Kepler-1727,1,1,Transit,2021.0,9.029299736,,,,3.17321625,,,5349.0,0.82,0.824,,,-0.12,
